0.00E+00	2.51847047007939E+27
1.00E-09	2.53828264669556E+27
2.00E-09	2.55535014279324E+27
3.00E-09	2.56962037828588E+27
4.00E-09	2.58108283715617E+27
5.00E-09	2.58971648736948E+27
6.00E-09	2.59552132892581E+27
7.00E-09	2.59847632979054E+27
8.00E-09	2.59860252199828E+27
9.00E-09	2.59591042156636E+27
1.00E-08	2.59040002849478E+27
1.10E-08	2.58211340685277E+27
1.20E-08	2.57108210469228E+27
1.30E-08	2.55732715404793E+27
1.40E-08	2.54090113500629E+27
1.50E-08	2.52186714367122E+27
1.60E-08	2.50025672809467E+27
1.70E-08	2.47614350039782E+27
1.80E-08	2.44959055668453E+27
1.90E-08	2.42067150907601E+27
2.00E-08	2.38948100172805E+27
2.10E-08	2.35607161472722E+27
2.20E-08	2.32055902426395E+27
2.30E-08	2.28302735847674E+27
2.40E-08	2.24357126152139E+27
2.50E-08	2.20228537755373E+27
2.60E-08	2.15929589878149E+27
2.70E-08	2.11468695334318E+27
2.80E-08	2.06858473344653E+27
2.90E-08	2.02111543129930E+27
3.00E-08	1.97237369105729E+27
3.10E-08	1.92249622094557E+27
3.20E-08	1.87159869715456E+27
3.30E-08	1.81980731189202E+27
3.40E-08	1.76725877338300E+27
3.50E-08	1.71406875781794E+27
3.60E-08	1.66036345740458E+27
3.70E-08	1.60627958036798E+27
3.80E-08	1.55194331891588E+27
3.90E-08	1.49749138127336E+27
4.00E-08	1.44303944363083E+27
4.10E-08	1.38873473023067E+27
4.20E-08	1.33468240124601E+27
4.30E-08	1.28102968091921E+27
4.40E-08	1.22788172942339E+27
4.50E-08	1.17537525498362E+27
4.60E-08	1.12362593379033E+27
4.70E-08	1.07275995805126E+27
4.80E-08	1.02288353956148E+27
4.90E-08	9.74114457654250E+26
5.00E-08	9.26561027368521E+26
5.10E-08	8.80330512060665E+26
5.20E-08	8.35525968700343E+26
5.30E-08	7.92245196248557E+26
5.40E-08	7.50584942064580E+26
5.50E-08	7.10634592295565E+26
5.60E-08	6.72480378283473E+26
5.70E-08	6.36204324963338E+26
5.80E-08	6.01883199261539E+26
5.90E-08	5.69588510095799E+26
6.00E-08	5.39388611578648E+26
6.10E-08	5.11342393407034E+26
6.20E-08	4.85507693676174E+26
6.30E-08	4.61936040870897E+26
6.40E-08	4.40671602263915E+26
6.50E-08	4.21755390322745E+26
6.60E-08	4.05220004701055E+26
6.70E-08	3.91095941849051E+26
6.80E-08	3.79404233801357E+26
6.90E-08	3.70163809389134E+26
7.00E-08	3.63385184629696E+26
7.10E-08	3.59074669133429E+26
7.20E-08	3.57232262900333E+26
7.30E-08	3.57852707921752E+26
7.40E-08	3.60924436578643E+26
7.50E-08	3.66432726446769E+26
7.60E-08	3.74354442288043E+26
7.70E-08	3.84663294059184E+26
7.80E-08	3.97325630504793E+26
7.90E-08	4.12306748767741E+26
8.00E-08	4.29561429973585E+26
8.10E-08	4.49045506849613E+26
8.20E-08	4.70705347707533E+26
8.30E-08	4.94485217655591E+26
8.40E-08	5.20325175395108E+26
8.50E-08	5.48160021618747E+26
8.60E-08	5.77921402213980E+26
8.70E-08	6.09536756661352E+26
8.80E-08	6.42931421237946E+26
8.90E-08	6.78025474212191E+26
9.00E-08	7.14735839047320E+26
9.10E-08	7.52978387604835E+26
9.20E-08	7.92664785339314E+26
9.30E-08	8.33704594501872E+26
9.40E-08	8.76005274140161E+26
9.50E-08	9.19472180098373E+26
9.60E-08	9.64010668220697E+26
9.70E-08	1.00952083634267E+27
9.80E-08	1.05590278229982E+27
9.90E-08	1.10306711994500E+27
1.00E-07	1.15089396668084E+27
1.01E-07	1.19929919436886E+27
1.02E-07	1.24816712681861E+27
1.03E-07	1.29740311987429E+27
1.04E-07	1.34691252938009E+27
1.05E-07	1.39659019516288E+27
1.06E-07	1.44633095704955E+27
1.07E-07	1.49602965486696E+27
1.08E-07	1.54560216047663E+27
1.09E-07	1.59495382972275E+27
1.10E-07	1.64396898641487E+27
1.11E-07	1.69257401843182E+27
1.12E-07	1.74066376560047E+27
1.13E-07	1.78816461579964E+27
1.14E-07	1.83497140885620E+27
1.15E-07	1.88101053264897E+27
1.16E-07	1.92618734302215E+27
1.17E-07	1.97043874387185E+27
1.18E-07	2.01368060705958E+27
1.19E-07	2.05583932046415E+27
1.20E-07	2.09684127196439E+27
1.21E-07	2.13663388147372E+27
1.22E-07	2.17513302085365E+27
1.23E-07	2.21230714205225E+27
1.24E-07	2.24807211693101E+27
1.25E-07	2.28238588142069E+27
1.26E-07	2.31521688746935E+27
1.27E-07	2.34650203897312E+27
1.28E-07	2.37619927186275E+27
1.29E-07	2.40428755410361E+27
1.30E-07	2.43072482162646E+27
1.31E-07	2.45547952637936E+27
1.32E-07	2.47854115234500E+27
1.33E-07	2.49987815147143E+27
1.34E-07	2.51949052375867E+27
1.35E-07	2.53734672115477E+27
1.36E-07	2.55344674365974E+27
1.37E-07	2.56780110729088E+27
1.38E-07	2.58038878001357E+27
1.39E-07	2.59123079386244E+27
