0.00E+00	1.6049E+027
1.00E-09	1.62023E+027
2.00E-09	1.63392E+027
3.00E-09	1.64594E+027
4.00E-09	1.65627E+027
5.00E-09	1.66489E+027
6.00E-09	1.67179E+027
7.00E-09	1.67696E+027
8.00E-09	1.6804E+027
9.00E-09	1.6821E+027
1.00E-08	1.68206E+027
1.10E-08	1.68029E+027
1.20E-08	1.6768E+027
1.30E-08	1.6716E+027
1.40E-08	1.66472E+027
1.50E-08	1.65616E+027
1.60E-08	1.64596E+027
1.70E-08	1.63415E+027
1.80E-08	1.62075E+027
1.90E-08	1.6058E+027
2.00E-08	1.58934E+027
2.10E-08	1.57141E+027
2.20E-08	1.55206E+027
2.30E-08	1.53133E+027
2.40E-08	1.50928E+027
2.50E-08	1.48595E+027
2.60E-08	1.4614E+027
2.70E-08	1.4357E+027
2.80E-08	1.4089E+027
2.90E-08	1.38107E+027
3.00E-08	1.35226E+027
3.10E-08	1.32256E+027
3.20E-08	1.29202E+027
3.30E-08	1.26072E+027
3.40E-08	1.22873E+027
3.50E-08	1.19612E+027
3.60E-08	1.16297E+027
3.70E-08	1.12935E+027
3.80E-08	1.09533E+027
3.90E-08	1.061E+027
4.00E-08	1.02643E+027
4.10E-08	9.91694E+026
4.20E-08	9.56873E+026
4.30E-08	9.22044E+026
4.40E-08	8.87282E+026
4.50E-08	8.52663E+026
4.60E-08	8.18263E+026
4.70E-08	7.84157E+026
4.80E-08	7.50418E+026
4.90E-08	7.17118E+026
5.00E-08	6.8433E+026
5.10E-08	6.52122E+026
5.20E-08	6.20563E+026
5.30E-08	5.8972E+026
5.40E-08	5.59657E+026
5.50E-08	5.30438E+026
5.60E-08	5.02122E+026
5.70E-08	4.74767E+026
5.80E-08	4.48431E+026
5.90E-08	4.23166E+026
6.00E-08	3.99023E+026
6.10E-08	3.76051E+026
6.20E-08	3.54294E+026
6.30E-08	3.33796E+026
6.40E-08	3.14597E+026
6.50E-08	2.96733E+026
6.60E-08	2.80237E+026
6.70E-08	2.65141E+026
6.80E-08	2.51471E+026
6.90E-08	2.39253E+026
7.00E-08	2.28506E+026
7.10E-08	2.19248E+026
7.20E-08	2.11495E+026
7.30E-08	2.05256E+026
7.40E-08	2.00541E+026
7.50E-08	1.97353E+026
7.60E-08	1.95694E+026
7.70E-08	1.95562E+026
7.80E-08	1.96951E+026
7.90E-08	1.99853E+026
8.00E-08	2.04258E+026
8.10E-08	2.10149E+026
8.20E-08	2.1751E+026
8.30E-08	2.26319E+026
8.40E-08	2.36554E+026
8.50E-08	2.48187E+026
8.60E-08	2.61189E+026
8.70E-08	2.75529E+026
8.80E-08	2.91172E+026
8.90E-08	3.0808E+026
9.00E-08	3.26216E+026
9.10E-08	3.45535E+026
9.20E-08	3.65996E+026
9.30E-08	3.87551E+026
9.40E-08	4.10153E+026
9.50E-08	4.33752E+026
9.60E-08	4.58296E+026
9.70E-08	4.83732E+026
9.80E-08	5.10006E+026
9.90E-08	5.37062E+026
1.00E-07	5.64841E+026
1.01E-07	5.93287E+026
1.02E-07	6.2234E+026
1.03E-07	6.5194E+026
1.04E-07	6.82026E+026
1.05E-07	7.12537E+026
1.06E-07	7.43412E+026
1.07E-07	7.74588E+026
1.08E-07	8.06004E+026
1.09E-07	8.37597E+026
1.10E-07	8.69306E+026
1.11E-07	9.01069E+026
1.12E-07	9.32826E+026
1.13E-07	9.64514E+026
1.14E-07	9.96075E+026
1.15E-07	1.02745E+027
1.16E-07	1.05858E+027
1.17E-07	1.08941E+027
1.18E-07	1.11987E+027
1.19E-07	1.14993E+027
1.20E-07	1.17952E+027
1.21E-07	1.20858E+027
1.22E-07	1.23708E+027
1.23E-07	1.26496E+027
1.24E-07	1.29218E+027
1.25E-07	1.31868E+027
1.26E-07	1.34442E+027
1.27E-07	1.36937E+027
1.28E-07	1.39349E+027
1.29E-07	1.41673E+027
1.30E-07	1.43906E+027
1.31E-07	1.46045E+027
1.32E-07	1.48087E+027
1.33E-07	1.50029E+027
1.34E-07	1.51867E+027
1.35E-07	1.53601E+027
1.36E-07	1.55228E+027
1.37E-07	1.56745E+027
1.38E-07	1.58152E+027
1.39E-07	1.59446E+027
1.40E-07	1.60627E+027
1.41E-07	1.61693E+027
1.42E-07	1.62645E+027
1.43E-07	1.63481E+027
1.44E-07	1.64202E+027
1.45E-07	1.64807E+027
1.46E-07	1.65297E+027
1.47E-07	1.65672E+027
1.48E-07	1.65934E+027
1.49E-07	1.66082E+027
1.50E-07	1.66119E+027
1.51E-07	1.66045E+027
1.52E-07	1.65862E+027
1.53E-07	1.65573E+027
1.54E-07	1.65179E+027
1.55E-07	1.64683E+027
1.56E-07	1.64086E+027
1.57E-07	1.63392E+027
1.58E-07	1.62603E+027
1.59E-07	1.61723E+027
1.60E-07	1.60754E+027
1.61E-07	1.59699E+027
1.62E-07	1.58563E+027
1.63E-07	1.57349E+027
1.64E-07	1.56059E+027
1.65E-07	1.54699E+027
1.66E-07	1.53272E+027
1.67E-07	1.51782E+027
1.68E-07	1.50234E+027
1.69E-07	1.4863E+027
1.70E-07	1.46976E+027
1.71E-07	1.45276E+027
1.72E-07	1.43535E+027
1.73E-07	1.41756E+027
1.74E-07	1.39944E+027
1.75E-07	1.38104E+027
1.76E-07	1.3624E+027
1.77E-07	1.34356E+027
1.78E-07	1.32458E+027
1.79E-07	1.3055E+027
1.80E-07	1.28636E+027
1.81E-07	1.2672E+027
1.82E-07	1.24807E+027
1.83E-07	1.22902E+027
1.84E-07	1.21008E+027
1.85E-07	1.19131E+027
