0.00E+00	2.2802E+027
1.00E-09	2.29804E+027
2.00E-09	2.31338E+027
3.00E-09	2.3262E+027
4.00E-09	2.33646E+027
5.00E-09	2.34417E+027
6.00E-09	2.3493E+027
7.00E-09	2.35187E+027
8.00E-09	2.35186E+027
9.00E-09	2.3493E+027
1.00E-08	2.3442E+027
1.10E-08	2.33658E+027
1.20E-08	2.32647E+027
1.30E-08	2.31391E+027
1.40E-08	2.29893E+027
1.50E-08	2.28158E+027
1.60E-08	2.2619E+027
1.70E-08	2.23997E+027
1.80E-08	2.21583E+027
1.90E-08	2.18956E+027
2.00E-08	2.16123E+027
2.10E-08	2.1309E+027
2.20E-08	2.09867E+027
2.30E-08	2.06462E+027
2.40E-08	2.02883E+027
2.50E-08	1.9914E+027
2.60E-08	1.95243E+027
2.70E-08	1.91201E+027
2.80E-08	1.87024E+027
2.90E-08	1.82723E+027
3.00E-08	1.7831E+027
3.10E-08	1.73794E+027
3.20E-08	1.69187E+027
3.30E-08	1.645E+027
3.40E-08	1.59745E+027
3.50E-08	1.54933E+027
3.60E-08	1.50076E+027
3.70E-08	1.45186E+027
3.80E-08	1.40275E+027
3.90E-08	1.35353E+027
4.00E-08	1.30433E+027
4.10E-08	1.25527E+027
4.20E-08	1.20646E+027
4.30E-08	1.15801E+027
4.40E-08	1.11004E+027
4.50E-08	1.06266E+027
4.60E-08	1.01598E+027
4.70E-08	9.70097E+026
4.80E-08	9.25128E+026
4.90E-08	8.81171E+026
5.00E-08	8.38325E+026
5.10E-08	7.96686E+026
5.20E-08	7.56347E+026
5.30E-08	7.17396E+026
5.40E-08	6.7992E+026
5.50E-08	6.44E+026
5.60E-08	6.09713E+026
5.70E-08	5.77133E+026
5.80E-08	5.46329E+026
5.90E-08	5.17365E+026
6.00E-08	4.90301E+026
6.10E-08	4.65192E+026
6.20E-08	4.42088E+026
6.30E-08	4.21034E+026
6.40E-08	4.02072E+026
6.50E-08	3.85236E+026
6.60E-08	3.70556E+026
6.70E-08	3.58059E+026
6.80E-08	3.47762E+026
6.90E-08	3.39683E+026
7.00E-08	3.33829E+026
7.10E-08	3.30205E+026
7.20E-08	3.28812E+026
7.30E-08	3.29643E+026
7.40E-08	3.32688E+026
7.50E-08	3.37931E+026
7.60E-08	3.45351E+026
7.70E-08	3.54924E+026
7.80E-08	3.66619E+026
7.90E-08	3.80403E+026
8.00E-08	3.96235E+026
8.10E-08	4.14073E+026
8.20E-08	4.3387E+026
8.30E-08	4.55574E+026
8.40E-08	4.79129E+026
8.50E-08	5.04477E+026
8.60E-08	5.31555E+026
8.70E-08	5.60297E+026
8.80E-08	5.90634E+026
8.90E-08	6.22493E+026
9.00E-08	6.55801E+026
9.10E-08	6.9048E+026
9.20E-08	7.26449E+026
9.30E-08	7.63627E+026
9.40E-08	8.0193E+026
9.50E-08	8.41272E+026
9.60E-08	8.81566E+026
9.70E-08	9.22723E+026
9.80E-08	9.64654E+026
9.90E-08	1.00727E+027
1.00E-07	1.05048E+027
1.01E-07	1.09418E+027
1.02E-07	1.1383E+027
1.03E-07	1.18274E+027
1.04E-07	1.2274E+027
1.05E-07	1.27219E+027
1.06E-07	1.31703E+027
1.07E-07	1.36183E+027
1.08E-07	1.40649E+027
1.09E-07	1.45093E+027
1.10E-07	1.49507E+027
1.11E-07	1.53881E+027
1.12E-07	1.58209E+027
1.13E-07	1.62481E+027
1.14E-07	1.66689E+027
1.15E-07	1.70828E+027
1.16E-07	1.74888E+027
1.17E-07	1.78863E+027
1.18E-07	1.82746E+027
1.19E-07	1.86531E+027
1.20E-07	1.90211E+027
1.21E-07	1.9378E+027
1.22E-07	1.97233E+027
1.23E-07	2.00565E+027
1.24E-07	2.0377E+027
1.25E-07	2.06845E+027
1.26E-07	2.09784E+027
1.27E-07	2.12584E+027
1.28E-07	2.15241E+027
1.29E-07	2.17753E+027
1.30E-07	2.20117E+027
1.31E-07	2.22329E+027
1.32E-07	2.24388E+027
1.33E-07	2.26293E+027
1.34E-07	2.28042E+027
1.35E-07	2.29634E+027
1.36E-07	2.31069E+027
1.37E-07	2.32346E+027
1.38E-07	2.33466E+027
1.39E-07	2.34429E+027
1.40E-07	2.35237E+027
1.41E-07	2.35889E+027
1.42E-07	2.36388E+027
1.43E-07	2.36737E+027
1.44E-07	2.36936E+027
1.45E-07	2.36989E+027
1.46E-07	2.36898E+027
1.47E-07	2.36666E+027
1.48E-07	2.36298E+027
1.49E-07	2.35797E+027
1.50E-07	2.35166E+027
1.51E-07	2.34409E+027
1.52E-07	2.33532E+027
1.53E-07	2.32539E+027
1.54E-07	2.31435E+027
1.55E-07	2.30225E+027
1.56E-07	2.28914E+027
1.57E-07	2.27507E+027
1.58E-07	2.26011E+027
1.59E-07	2.2443E+027
1.60E-07	2.22771E+027
1.61E-07	2.2104E+027
1.62E-07	2.19243E+027
1.63E-07	2.17386E+027
1.64E-07	2.15474E+027
1.65E-07	2.13515E+027
1.66E-07	2.11515E+027
1.67E-07	2.0948E+027
1.68E-07	2.07416E+027
1.69E-07	2.0533E+027
1.70E-07	2.03229E+027
1.71E-07	2.01117E+027
1.72E-07	1.99003E+027
1.73E-07	1.96891E+027
1.74E-07	1.94788E+027
1.75E-07	1.92701E+027
1.76E-07	1.90635E+027
1.77E-07	1.88596E+027
1.78E-07	1.8659E+027
1.79E-07	1.84623E+027
1.80E-07	1.82699E+027
1.81E-07	1.80826E+027
1.82E-07	1.79007E+027
1.83E-07	1.77248E+027
1.84E-07	1.75554E+027
1.85E-07	1.7393E+027
